X,CH1,CH2,
Second,Volt,Volt,
2.97200e-01,1.56e-01,0.00e+00,
2.97300e-01,1.52e-01,-2.20e-01,
2.97400e-01,1.48e-01,-2.00e-02,
2.97500e-01,1.40e-01,-1.20e-01,
2.97600e-01,1.48e-01,-1.20e-01,
2.97700e-01,1.40e-01,0.00e+00,
2.97800e-01,1.44e-01,-1.80e-01,
2.97900e-01,1.40e-01,7.99e-02,
2.98000e-01,1.44e-01,-2.20e-01,
2.98100e-01,1.40e-01,1.40e-01,
2.98200e-01,1.36e-01,-2.00e-01,
2.98300e-01,1.48e-01,1.00e-01,
2.98400e-01,1.36e-01,-1.80e-01,
2.98500e-01,1.56e-01,2.00e-02,
2.98600e-01,1.36e-01,-1.20e-01,
2.98700e-01,1.44e-01,-7.99e-02,
2.98800e-01,1.36e-01,-2.00e-02,
2.98900e-01,1.36e-01,-1.40e-01,
2.99000e-01,1.36e-01,2.00e-02,
2.99100e-01,1.36e-01,-1.60e-01,
2.99200e-01,1.36e-01,2.00e-02,
2.99300e-01,1.32e-01,-1.60e-01,
2.99400e-01,1.28e-01,2.00e-02,
2.99500e-01,1.28e-01,-1.40e-01,
2.99600e-01,1.32e-01,0.00e+00,
2.99700e-01,1.28e-01,-1.20e-01,
2.99800e-01,1.28e-01,-2.00e-02,
2.99900e-01,1.28e-01,-1.20e-01,
3.00000e-01,1.28e-01,-2.00e-02,
3.00100e-01,1.28e-01,-7.99e-02,
3.00200e-01,1.24e-01,-7.99e-02,
3.00300e-01,1.20e-01,-7.99e-02,
3.00400e-01,1.24e-01,-1.20e-01,
3.00500e-01,1.12e-01,-7.99e-02,
3.00600e-01,1.24e-01,-1.40e-01,
3.00700e-01,1.12e-01,-2.00e-02,
3.00800e-01,1.12e-01,-1.20e-01,
3.00900e-01,1.08e-01,-2.00e-02,
3.01000e-01,1.04e-01,-1.60e-01,
3.01100e-01,1.08e-01,-6.00e-02,
3.01200e-01,1.04e-01,-1.60e-01,
3.01300e-01,1.08e-01,-6.00e-02,
3.01400e-01,8.40e-02,-1.40e-01,
3.01500e-01,1.04e-01,-7.99e-02,
3.01600e-01,8.79e-02,-7.99e-02,
3.01700e-01,1.00e-01,-1.00e-01,
3.01800e-01,8.79e-02,-6.00e-02,
3.01900e-01,9.60e-02,-1.00e-01,
3.02000e-01,8.79e-02,-2.00e-02,
3.02100e-01,8.79e-02,-1.00e-01,
3.02200e-01,7.99e-02,-2.00e-02,
3.02300e-01,8.79e-02,-1.00e-01,
3.02400e-01,8.79e-02,-2.00e-02,
3.02500e-01,7.99e-02,-7.99e-02,
3.02600e-01,8.79e-02,-6.00e-02,
3.02700e-01,7.99e-02,-7.99e-02,
3.02800e-01,8.79e-02,-7.99e-02,
3.02900e-01,7.59e-02,-7.99e-02,
3.03000e-01,8.79e-02,-7.99e-02,
3.03100e-01,7.20e-02,-6.00e-02,
3.03200e-01,8.40e-02,-1.00e-01,
3.03300e-01,6.80e-02,-6.00e-02,
3.03400e-01,7.59e-02,-6.00e-02,
3.03500e-01,6.40e-02,-7.99e-02,
3.03600e-01,7.20e-02,-2.00e-02,
3.03700e-01,6.40e-02,-6.00e-02,
3.03800e-01,6.40e-02,0.00e+00,
3.03900e-01,7.20e-02,-7.99e-02,
3.04000e-01,5.20e-02,0.00e+00,
3.04100e-01,6.40e-02,-1.00e-01,
3.04200e-01,4.80e-02,-2.00e-02,
3.04300e-01,6.80e-02,-1.20e-01,
3.04400e-01,4.80e-02,-1.00e-01,
3.04500e-01,6.00e-02,-1.20e-01,
3.04600e-01,5.20e-02,-2.00e-01,
3.04700e-01,4.40e-02,-7.99e-02,
3.04800e-01,4.80e-02,-2.40e-01,
3.04900e-01,4.00e-02,-6.00e-02,
3.05000e-01,4.00e-02,-2.80e-01,
3.05100e-01,4.00e-02,-2.00e-02,
3.05200e-01,4.40e-02,-2.80e-01,
3.05300e-01,3.20e-02,0.00e+00,
3.05400e-01,3.20e-02,-2.00e-01,
3.05500e-01,2.00e-02,-6.00e-02,
3.05600e-01,2.00e-02,-6.00e-02,
3.05700e-01,2.40e-02,-1.20e-01,
3.05800e-01,1.60e-02,4.00e-02,
3.05900e-01,2.40e-02,-2.00e-01,
3.06000e-01,1.60e-02,1.00e-01,
3.06100e-01,1.60e-02,-2.40e-01,
3.06200e-01,1.60e-02,1.20e-01,
3.06300e-01,8.00e-03,-2.00e-01,
3.06400e-01,2.80e-02,6.00e-02,
3.06500e-01,8.00e-03,-1.80e-01,
3.06600e-01,2.40e-02,-2.00e-02,
3.06700e-01,1.60e-02,-1.00e-01,
3.06800e-01,8.00e-03,-1.20e-01,
3.06900e-01,8.00e-03,-2.00e-02,
3.07000e-01,4.00e-03,-1.60e-01,
3.07100e-01,4.00e-03,2.00e-02,
3.07200e-01,0.00e+00,-1.60e-01,
3.07300e-01,4.00e-03,2.00e-02,
3.07400e-01,-8.00e-03,-1.60e-01,
3.07500e-01,0.00e+00,0.00e+00,
3.07600e-01,-1.20e-02,-1.40e-01,
3.07700e-01,-4.00e-03,0.00e+00,
3.07800e-01,-8.00e-03,-1.20e-01,
3.07900e-01,-8.00e-03,0.00e+00,
3.08000e-01,-8.00e-03,-1.00e-01,
3.08100e-01,-1.60e-02,-2.00e-02,
3.08200e-01,-1.60e-02,-7.99e-02,
3.08300e-01,-1.60e-02,-2.00e-02,
3.08400e-01,-2.00e-02,-6.00e-02,
3.08500e-01,-1.60e-02,-1.20e-01,
3.08600e-01,-2.40e-02,-7.99e-02,
3.08700e-01,-1.60e-02,-1.60e-01,
3.08800e-01,-3.20e-02,-6.00e-02,
3.08900e-01,-2.40e-02,-1.80e-01,
3.09000e-01,-2.80e-02,-6.00e-02,
3.09100e-01,-2.80e-02,-1.80e-01,
3.09200e-01,-2.80e-02,-6.00e-02,
3.09300e-01,-4.00e-02,-1.40e-01,
3.09400e-01,-3.60e-02,-6.00e-02,
3.09500e-01,-4.80e-02,-1.20e-01,
3.09600e-01,-3.60e-02,-1.00e-01,
3.09700e-01,-5.20e-02,-7.99e-02,
3.09800e-01,-4.40e-02,-1.00e-01,
3.09900e-01,-4.80e-02,-6.00e-02,
3.10000e-01,-4.40e-02,-1.20e-01,
3.10100e-01,-5.20e-02,-6.00e-02,
3.10200e-01,-5.60e-02,-1.20e-01,
3.10300e-01,-5.60e-02,-2.00e-02,
3.10400e-01,-5.20e-02,-1.00e-01,
3.10500e-01,-5.20e-02,-2.00e-02,
3.10600e-01,-5.60e-02,-7.99e-02,
3.10700e-01,-4.80e-02,-6.00e-02,
3.10800e-01,-6.40e-02,-7.99e-02,
3.10900e-01,-5.20e-02,-7.99e-02,
3.11000e-01,-6.40e-02,-6.00e-02,
3.11100e-01,-5.20e-02,-7.99e-02,
3.11200e-01,-6.80e-02,-7.99e-02,
3.11300e-01,-5.60e-02,-7.99e-02,
3.11400e-01,-6.80e-02,-2.00e-02,
3.11500e-01,-6.40e-02,-2.00e-02,
3.11600e-01,-7.99e-02,-7.99e-02,
3.11700e-01,-6.80e-02,-6.00e-02,
3.11800e-01,-7.59e-02,-7.99e-02,
3.11900e-01,-7.59e-02,0.00e+00,
3.12000e-01,-6.80e-02,-7.99e-02,
3.12100e-01,-8.79e-02,0.00e+00,
3.12200e-01,-7.20e-02,-1.20e-01,
3.12300e-01,-9.20e-02,-2.00e-02,
3.12400e-01,-7.20e-02,-1.00e-01,
3.12500e-01,-9.20e-02,-1.20e-01,
3.12600e-01,-7.99e-02,-1.00e-01,
3.12700e-01,-8.79e-02,-1.60e-01,
3.12800e-01,-9.60e-02,-6.00e-02,
3.12900e-01,-9.20e-02,-2.40e-01,
3.13000e-01,-1.00e-01,-2.00e-02,
3.13100e-01,-1.00e-01,-2.80e-01,
3.13200e-01,-1.00e-01,-2.00e-02,
3.13300e-01,-1.04e-01,-2.80e-01,
3.13400e-01,-1.04e-01,-6.00e-02,
3.13500e-01,-1.12e-01,-1.80e-01,
3.13600e-01,-1.16e-01,-7.99e-02,
3.13700e-01,-1.20e-01,-2.00e-02,
3.13800e-01,-1.16e-01,-1.20e-01,
3.13900e-01,-1.24e-01,7.99e-02,
3.14000e-01,-1.16e-01,-1.80e-01,
3.14100e-01,-1.24e-01,1.40e-01,
3.14200e-01,-1.24e-01,-2.00e-01,
3.14300e-01,-1.16e-01,1.00e-01,
3.14400e-01,-1.32e-01,-2.00e-01,
3.14500e-01,-1.04e-01,4.00e-02,
3.14600e-01,-1.28e-01,-1.60e-01,
3.14700e-01,-1.16e-01,-6.00e-02,
3.14800e-01,-1.24e-01,-7.99e-02,
3.14900e-01,-1.32e-01,-1.20e-01,
3.15000e-01,-1.24e-01,0.00e+00,
3.15100e-01,-1.32e-01,-1.40e-01,
3.15200e-01,-1.24e-01,6.00e-02,
3.15300e-01,-1.40e-01,-1.40e-01,
3.15400e-01,-1.24e-01,2.00e-02,
3.15500e-01,-1.44e-01,-1.40e-01,
3.15600e-01,-1.32e-01,0.00e+00,
3.15700e-01,-1.40e-01,-1.40e-01,
3.15800e-01,-1.40e-01,-2.00e-02,
3.15900e-01,-1.40e-01,-1.40e-01,
3.16000e-01,-1.40e-01,0.00e+00,
3.16100e-01,-1.44e-01,-7.99e-02,
3.16200e-01,-1.44e-01,-6.00e-02,
3.16300e-01,-1.44e-01,-1.00e-01,
3.16400e-01,-1.48e-01,-1.20e-01,
3.16500e-01,-1.48e-01,-1.00e-01,
3.16600e-01,-1.48e-01,-1.20e-01,
3.16700e-01,-1.48e-01,-7.99e-02,
3.16800e-01,-1.48e-01,-1.60e-01,
3.16900e-01,-1.56e-01,-6.00e-02,
3.17000e-01,-1.56e-01,-1.80e-01,
3.17100e-01,-1.64e-01,-6.00e-02,
3.17200e-01,-1.56e-01,-1.60e-01,
3.17300e-01,-1.56e-01,-2.00e-02,
3.17400e-01,-1.68e-01,-1.20e-01,
3.17500e-01,-1.56e-01,-6.00e-02,
3.17600e-01,-1.76e-01,-1.20e-01,
3.17700e-01,-1.64e-01,-1.00e-01,
3.17800e-01,-1.76e-01,-6.00e-02,
3.17900e-01,-1.64e-01,-1.20e-01,
3.18000e-01,-1.72e-01,-6.00e-02,
3.18100e-01,-1.68e-01,-1.20e-01,
3.18200e-01,-1.76e-01,-2.00e-02,
3.18300e-01,-1.72e-01,-1.00e-01,
3.18400e-01,-1.68e-01,-2.00e-02,
3.18500e-01,-1.72e-01,-7.99e-02,
3.18600e-01,-1.68e-01,-6.00e-02,
3.18700e-01,-1.72e-01,-7.99e-02,
3.18800e-01,-1.64e-01,-7.99e-02,
3.18900e-01,-1.80e-01,-7.99e-02,
3.19000e-01,-1.64e-01,-7.99e-02,
3.19100e-01,-1.80e-01,-6.00e-02,
3.19200e-01,-1.64e-01,-7.99e-02,
3.19300e-01,-1.80e-01,-6.00e-02,
3.19400e-01,-1.68e-01,-6.00e-02,
3.19500e-01,-1.80e-01,-6.00e-02,
3.19600e-01,-1.76e-01,-2.00e-02,
3.19700e-01,-1.80e-01,-6.00e-02,
3.19800e-01,-1.76e-01,-2.00e-02,
3.19900e-01,-1.76e-01,-7.99e-02,
3.20000e-01,-1.84e-01,0.00e+00,
3.20100e-01,-1.76e-01,-7.99e-02,
3.20200e-01,-1.92e-01,0.00e+00,
3.20300e-01,-1.76e-01,-1.20e-01,
3.20400e-01,-1.88e-01,-7.99e-02,
3.20500e-01,-1.72e-01,-1.40e-01,
3.20600e-01,-1.84e-01,-1.40e-01,
3.20700e-01,-1.80e-01,-7.99e-02,
3.20800e-01,-1.80e-01,-2.00e-01,
3.20900e-01,-1.88e-01,-6.00e-02,
3.21000e-01,-1.84e-01,-2.60e-01,
3.21100e-01,-1.92e-01,-2.00e-02,
3.21200e-01,-1.84e-01,-2.80e-01,
3.21300e-01,-1.96e-01,0.00e+00,
3.21400e-01,-1.84e-01,-2.20e-01,
3.21500e-01,-1.96e-01,0.00e+00,
3.21600e-01,-2.04e-01,-1.20e-01,
3.21700e-01,-2.00e-01,-7.99e-02,
3.21800e-01,-2.04e-01,0.00e+00,
3.21900e-01,-1.96e-01,-1.60e-01,
3.22000e-01,-2.00e-01,7.99e-02,
3.22100e-01,-1.96e-01,-2.20e-01,
3.22200e-01,-2.00e-01,1.00e-01,
3.22300e-01,-2.00e-01,-2.20e-01,
3.22400e-01,-1.88e-01,1.00e-01,
3.22500e-01,-2.08e-01,-1.80e-01,
3.22600e-01,-1.80e-01,6.00e-02,
3.22700e-01,-1.96e-01,-1.40e-01,
3.22800e-01,-1.92e-01,-1.20e-01,
3.22900e-01,-1.96e-01,-7.99e-02,
3.23000e-01,-2.00e-01,-1.40e-01,
3.23100e-01,-1.92e-01,2.00e-02,
3.23200e-01,-2.00e-01,-1.60e-01,
3.23300e-01,-1.92e-01,2.00e-02,
3.23400e-01,-2.00e-01,-1.60e-01,
3.23500e-01,-1.96e-01,0.00e+00,
3.23600e-01,-2.04e-01,-1.20e-01,
3.23700e-01,-1.92e-01,2.00e-02,
3.23800e-01,-2.00e-01,-1.20e-01,
3.23900e-01,-1.96e-01,0.00e+00,
3.24000e-01,-2.00e-01,-1.20e-01,
3.24100e-01,-2.00e-01,-6.00e-02,
3.24200e-01,-2.00e-01,-1.20e-01,
3.24300e-01,-2.00e-01,-7.99e-02,
3.24400e-01,-2.00e-01,-7.99e-02,
3.24500e-01,-1.96e-01,-1.00e-01,
3.24600e-01,-2.00e-01,-6.00e-02,
3.24700e-01,-1.92e-01,-1.20e-01,
3.24800e-01,-2.04e-01,-2.00e-02,
3.24900e-01,-2.00e-01,-1.20e-01,
3.25000e-01,-2.04e-01,-2.00e-02,
3.25100e-01,-2.00e-01,-1.80e-01,
3.25200e-01,-2.00e-01,-6.00e-02,
3.25300e-01,-2.04e-01,-1.80e-01,
3.25400e-01,-2.00e-01,-1.00e-01,
3.25500e-01,-2.16e-01,-1.40e-01,
3.25600e-01,-2.00e-01,-7.99e-02,
3.25700e-01,-2.16e-01,-7.99e-02,
3.25800e-01,-2.00e-01,-1.00e-01,
3.25900e-01,-2.08e-01,-7.99e-02,
3.26000e-01,-2.04e-01,-7.99e-02,
3.26100e-01,-2.08e-01,-2.00e-02,
3.26200e-01,-2.00e-01,-1.00e-01,
3.26300e-01,-2.08e-01,-2.00e-02,
3.26400e-01,-2.04e-01,-1.00e-01,
3.26500e-01,-2.00e-01,-2.00e-02,
3.26600e-01,-2.00e-01,-7.99e-02,
3.26700e-01,-1.88e-01,-2.00e-02,
3.26800e-01,-2.00e-01,-7.99e-02,
3.26900e-01,-1.92e-01,-7.99e-02,
3.27000e-01,-2.00e-01,-1.00e-01,
3.27100e-01,-1.84e-01,-1.00e-01,
3.27200e-01,-2.00e-01,-7.99e-02,
3.27300e-01,-1.84e-01,-7.99e-02,
3.27400e-01,-1.96e-01,-6.00e-02,
3.27500e-01,-1.92e-01,-7.99e-02,
3.27600e-01,-2.00e-01,-6.00e-02,
3.27700e-01,-1.92e-01,-6.00e-02,
3.27800e-01,-1.96e-01,-7.99e-02,
3.27900e-01,-1.92e-01,-2.00e-02,
3.28000e-01,-1.88e-01,-7.99e-02,
3.28100e-01,-1.96e-01,0.00e+00,
3.28200e-01,-1.84e-01,-1.00e-01,
3.28300e-01,-2.00e-01,-2.00e-02,
3.28400e-01,-1.80e-01,-1.20e-01,
3.28500e-01,-1.96e-01,-7.99e-02,
3.28600e-01,-1.80e-01,-1.20e-01,
3.28700e-01,-1.84e-01,-1.60e-01,
3.28800e-01,-1.84e-01,-7.99e-02,
3.28900e-01,-1.84e-01,-2.20e-01,
3.29000e-01,-1.92e-01,-7.99e-02,
3.29100e-01,-1.84e-01,-2.80e-01,
3.29200e-01,-1.84e-01,-2.00e-02,
3.29300e-01,-1.84e-01,-2.60e-01,
3.29400e-01,-1.84e-01,0.00e+00,
3.29500e-01,-1.88e-01,-2.20e-01,
3.29600e-01,-1.92e-01,-1.00e-01,
3.29700e-01,-1.96e-01,-1.20e-01,
3.29800e-01,-1.88e-01,-1.20e-01,
3.29900e-01,-1.92e-01,2.00e-02,
3.30000e-01,-1.88e-01,-1.80e-01,
3.30100e-01,-1.92e-01,1.00e-01,
3.30200e-01,-1.84e-01,-2.20e-01,
3.30300e-01,-1.84e-01,1.40e-01,
3.30400e-01,-1.84e-01,-2.40e-01,
3.30500e-01,-1.72e-01,7.99e-02,
3.30600e-01,-1.88e-01,-2.00e-01,
3.30700e-01,-1.72e-01,-2.00e-02,
3.30800e-01,-1.80e-01,-1.20e-01,
3.30900e-01,-1.76e-01,-7.99e-02,
3.31000e-01,-1.72e-01,-2.00e-02,
3.31100e-01,-1.80e-01,-1.20e-01,
3.31200e-01,-1.72e-01,4.00e-02,
3.31300e-01,-1.80e-01,-1.80e-01,
3.31400e-01,-1.68e-01,0.00e+00,
3.31500e-01,-1.72e-01,-1.80e-01,
3.31600e-01,-1.64e-01,0.00e+00,
3.31700e-01,-1.76e-01,-1.40e-01,
3.31800e-01,-1.68e-01,2.00e-02,
3.31900e-01,-1.72e-01,-1.00e-01,
3.32000e-01,-1.64e-01,0.00e+00,
3.32100e-01,-1.56e-01,-1.00e-01,
3.32200e-01,-1.64e-01,0.00e+00,
3.32300e-01,-1.60e-01,-7.99e-02,
3.32400e-01,-1.64e-01,-2.00e-02,
3.32500e-01,-1.56e-01,-6.00e-02,
3.32600e-01,-1.48e-01,-1.20e-01,
3.32700e-01,-1.60e-01,-7.99e-02,
3.32800e-01,-1.48e-01,-1.40e-01,
3.32900e-01,-1.56e-01,-7.99e-02,
3.33000e-01,-1.52e-01,-1.80e-01,
3.33100e-01,-1.64e-01,-6.00e-02,
3.33200e-01,-1.56e-01,-1.60e-01,
3.33300e-01,-1.56e-01,-6.00e-02,
3.33400e-01,-1.56e-01,-1.40e-01,
3.33500e-01,-1.48e-01,-6.00e-02,
3.33600e-01,-1.64e-01,-1.20e-01,
3.33700e-01,-1.48e-01,-7.99e-02,
3.33800e-01,-1.56e-01,-7.99e-02,
3.33900e-01,-1.44e-01,-7.99e-02,
3.34000e-01,-1.48e-01,-2.00e-02,
3.34100e-01,-1.40e-01,-1.00e-01,
3.34200e-01,-1.48e-01,-2.00e-02,
3.34300e-01,-1.40e-01,-1.20e-01,
3.34400e-01,-1.48e-01,-6.00e-02,
3.34500e-01,-1.44e-01,-1.00e-01,
3.34600e-01,-1.36e-01,-2.00e-02,
3.34700e-01,-1.36e-01,-7.99e-02,
3.34800e-01,-1.24e-01,-6.00e-02,
3.34900e-01,-1.32e-01,-7.99e-02,
3.35000e-01,-1.28e-01,-7.99e-02,
3.35100e-01,-1.32e-01,-6.00e-02,
3.35200e-01,-1.16e-01,-7.99e-02,
3.35300e-01,-1.28e-01,-6.00e-02,
3.35400e-01,-1.16e-01,-7.99e-02,
3.35500e-01,-1.32e-01,-6.00e-02,
3.35600e-01,-1.16e-01,-7.99e-02,
3.35700e-01,-1.24e-01,-6.00e-02,
3.35800e-01,-1.16e-01,-2.00e-02,
3.35900e-01,-1.24e-01,-7.99e-02,
3.36000e-01,-1.16e-01,-2.00e-02,
3.36100e-01,-1.08e-01,-1.00e-01,
3.36200e-01,-1.24e-01,0.00e+00,
3.36300e-01,-1.00e-01,-1.20e-01,
3.36400e-01,-1.24e-01,-2.00e-02,
3.36500e-01,-9.60e-02,-1.00e-01,
3.36600e-01,-1.12e-01,-7.99e-02,
3.36700e-01,-1.00e-01,-7.99e-02,
3.36800e-01,-9.60e-02,-1.60e-01,
3.36900e-01,-1.00e-01,-7.99e-02,
3.37000e-01,-9.60e-02,-2.40e-01,
3.37100e-01,-1.00e-01,-6.00e-02,
3.37200e-01,-1.00e-01,-2.80e-01,
3.37300e-01,-1.00e-01,-2.00e-02,
3.37400e-01,-1.00e-01,-2.80e-01,
3.37500e-01,-1.00e-01,-2.00e-02,
3.37600e-01,-1.00e-01,-2.00e-01,
3.37700e-01,-9.60e-02,-7.99e-02,
3.37800e-01,-1.00e-01,-6.00e-02,
3.37900e-01,-9.20e-02,-1.20e-01,
3.38000e-01,-8.79e-02,6.00e-02,
3.38100e-01,-8.40e-02,-1.80e-01,
3.38200e-01,-8.40e-02,1.20e-01,
3.38300e-01,-7.99e-02,-2.00e-01,
3.38400e-01,-7.59e-02,1.40e-01,
3.38500e-01,-9.20e-02,-2.00e-01,
3.38600e-01,-6.40e-02,4.00e-02,
3.38700e-01,-7.99e-02,-1.40e-01,
3.38800e-01,-6.00e-02,-2.00e-02,
3.38900e-01,-6.80e-02,-7.99e-02,
3.39000e-01,-6.80e-02,-1.40e-01,
3.39100e-01,-6.00e-02,-6.00e-02,
3.39200e-01,-6.00e-02,-2.00e-01,
3.39300e-01,-5.20e-02,0.00e+00,
3.39400e-01,-6.00e-02,-1.80e-01,
3.39500e-01,-4.80e-02,2.00e-02,
3.39600e-01,-6.00e-02,-1.60e-01,
3.39700e-01,-5.20e-02,2.00e-02,
3.39800e-01,-5.60e-02,-1.20e-01,
3.39900e-01,-4.80e-02,0.00e+00,
3.40000e-01,-4.40e-02,-1.40e-01,
3.40100e-01,-4.40e-02,-6.00e-02,
3.40200e-01,-4.40e-02,-1.20e-01,
3.40300e-01,-4.40e-02,-6.00e-02,
3.40400e-01,-4.40e-02,-1.00e-01,
3.40500e-01,-3.60e-02,-7.99e-02,
3.40600e-01,-3.60e-02,-7.99e-02,
3.40700e-01,-2.80e-02,-1.20e-01,
3.40800e-01,-3.20e-02,-6.00e-02,
3.40900e-01,-2.40e-02,-1.40e-01,
3.41000e-01,-2.80e-02,-6.00e-02,
3.41100e-01,-2.80e-02,-1.80e-01,
3.41200e-01,-3.20e-02,-6.00e-02,
3.41300e-01,-2.80e-02,-1.60e-01,
3.41400e-01,-2.80e-02,-6.00e-02,
3.41500e-01,-2.80e-02,-1.40e-01,
3.41600e-01,-2.40e-02,-7.99e-02,
3.41700e-01,-3.20e-02,-1.20e-01,
3.41800e-01,-2.40e-02,-1.00e-01,
3.41900e-01,-2.80e-02,-7.99e-02,
3.42000e-01,-2.00e-02,-1.00e-01,
3.42100e-01,-2.40e-02,-6.00e-02,
3.42200e-01,-2.00e-02,-1.20e-01,
3.42300e-01,-1.60e-02,-6.00e-02,
3.42400e-01,-8.00e-03,-1.20e-01,
3.42500e-01,-1.60e-02,-6.00e-02,
3.42600e-01,-8.00e-03,-1.20e-01,
3.42700e-01,0.00e+00,-2.00e-02,
3.42800e-01,-4.00e-03,-6.00e-02,
3.42900e-01,8.00e-03,-2.00e-02,
3.43000e-01,-4.00e-03,-7.99e-02,
3.43100e-01,8.00e-03,-6.00e-02,
3.43200e-01,8.00e-03,-6.00e-02,
3.43300e-01,1.60e-02,-7.99e-02,
3.43400e-01,0.00e+00,-6.00e-02,
3.43500e-01,2.00e-02,-7.99e-02,
3.43600e-01,8.00e-03,-6.00e-02,
3.43700e-01,2.40e-02,-2.00e-02,
3.43800e-01,8.00e-03,-6.00e-02,
3.43900e-01,2.00e-02,-2.00e-02,
3.44000e-01,2.40e-02,-7.99e-02,
3.44100e-01,2.00e-02,0.00e+00,
3.44200e-01,3.20e-02,-7.99e-02,
3.44300e-01,1.60e-02,0.00e+00,
3.44400e-01,4.40e-02,-1.20e-01,
3.44500e-01,2.00e-02,-6.00e-02,
3.44600e-01,4.40e-02,-1.20e-01,
3.44700e-01,3.60e-02,-1.20e-01,
3.44800e-01,4.00e-02,-7.99e-02,
3.44900e-01,4.40e-02,-1.80e-01,
3.45000e-01,3.60e-02,-6.00e-02,
3.45100e-01,4.40e-02,-2.40e-01,
3.45200e-01,4.00e-02,0.00e+00,
3.45300e-01,4.40e-02,-2.60e-01,
3.45400e-01,4.00e-02,0.00e+00,
3.45500e-01,4.80e-02,-2.60e-01,
3.45600e-01,4.40e-02,-2.00e-02,
3.45700e-01,4.00e-02,-1.20e-01,
3.45800e-01,4.40e-02,-7.99e-02,
3.45900e-01,4.40e-02,-2.00e-02,
3.46000e-01,4.40e-02,-1.60e-01,
3.46100e-01,4.80e-02,6.00e-02,
3.46200e-01,5.60e-02,-2.00e-01,
3.46300e-01,5.60e-02,1.40e-01,
3.46400e-01,6.00e-02,-2.00e-01,
3.46500e-01,6.40e-02,1.00e-01,
3.46600e-01,4.80e-02,-2.00e-01,
3.46700e-01,7.99e-02,2.00e-02,
3.46800e-01,6.40e-02,-1.40e-01,
3.46900e-01,7.99e-02,-6.00e-02,
3.47000e-01,7.59e-02,-7.99e-02,
3.47100e-01,7.20e-02,-1.40e-01,
3.47200e-01,8.40e-02,0.00e+00,
3.47300e-01,7.59e-02,-1.60e-01,
3.47400e-01,8.79e-02,2.00e-02,
3.47500e-01,7.99e-02,-1.60e-01,
3.47600e-01,8.40e-02,0.00e+00,
3.47700e-01,7.99e-02,-1.40e-01,
3.47800e-01,8.79e-02,0.00e+00,
3.47900e-01,8.40e-02,-1.20e-01,
3.48000e-01,9.60e-02,0.00e+00,
3.48100e-01,9.60e-02,-1.00e-01,
3.48200e-01,9.60e-02,0.00e+00,
3.48300e-01,9.60e-02,-7.99e-02,
3.48400e-01,9.60e-02,-6.00e-02,
3.48500e-01,1.04e-01,-7.99e-02,
3.48600e-01,1.04e-01,-1.00e-01,
3.48700e-01,1.04e-01,-6.00e-02,
3.48800e-01,1.12e-01,-1.00e-01,
3.48900e-01,1.04e-01,-6.00e-02,
3.49000e-01,1.12e-01,-1.60e-01,
3.49100e-01,1.04e-01,-6.00e-02,
3.49200e-01,1.12e-01,-1.60e-01,
3.49300e-01,1.08e-01,-2.00e-02,
3.49400e-01,1.12e-01,-1.40e-01,
3.49500e-01,1.12e-01,-2.00e-02,
3.49600e-01,1.04e-01,-1.20e-01,
3.49700e-01,1.20e-01,-6.00e-02,
3.49800e-01,1.04e-01,-7.99e-02,
3.49900e-01,1.16e-01,-7.99e-02,
3.50000e-01,1.08e-01,-6.00e-02,
3.50100e-01,1.24e-01,-7.99e-02,
3.50200e-01,1.16e-01,-2.00e-02,
3.50300e-01,1.24e-01,-1.20e-01,
3.50400e-01,1.20e-01,-2.00e-02,
3.50500e-01,1.28e-01,-1.00e-01,
3.50600e-01,1.24e-01,-2.00e-02,
3.50700e-01,1.36e-01,-7.99e-02,
3.50800e-01,1.36e-01,-2.00e-02,
3.50900e-01,1.36e-01,-7.99e-02,
3.51000e-01,1.40e-01,-7.99e-02,
3.51100e-01,1.36e-01,-1.00e-01,
3.51200e-01,1.44e-01,-1.00e-01,
3.51300e-01,1.36e-01,-7.99e-02,
3.51400e-01,1.48e-01,-7.99e-02,
3.51500e-01,1.36e-01,-2.00e-02,
3.51600e-01,1.44e-01,-2.00e-02,
3.51700e-01,1.36e-01,-2.00e-02,
3.51800e-01,1.48e-01,-2.00e-02,
3.51900e-01,1.40e-01,-7.99e-02,
3.52000e-01,1.48e-01,-2.00e-02,
3.52100e-01,1.56e-01,-1.00e-01,
3.52200e-01,1.44e-01,-2.00e-02,
3.52300e-01,1.64e-01,-7.99e-02,
3.52400e-01,1.36e-01,2.00e-02,
3.52500e-01,1.60e-01,-6.00e-02,
3.52600e-01,1.48e-01,-2.00e-02,
3.52700e-01,1.64e-01,-7.99e-02,
3.52800e-01,1.56e-01,-1.20e-01,
3.52900e-01,1.64e-01,-1.00e-01,
3.53000e-01,1.64e-01,-2.00e-01,
3.53100e-01,1.56e-01,-6.00e-02,
3.53200e-01,1.56e-01,-2.60e-01,
3.53300e-01,1.64e-01,-2.00e-02,
3.53400e-01,1.64e-01,-2.60e-01,
3.53500e-01,1.60e-01,-2.00e-02,
3.53600e-01,1.52e-01,-2.20e-01,
3.53700e-01,1.56e-01,-2.00e-02,
3.53800e-01,1.56e-01,-1.00e-01,
3.53900e-01,1.64e-01,-1.00e-01,
3.54000e-01,1.64e-01,2.00e-02,
3.54100e-01,1.64e-01,-1.60e-01,
3.54200e-01,1.68e-01,7.99e-02,
